"","Plot ID","Long","Lat","UTM east","UTM north","UTM east of lower left","UTM north of lower left","Mean CHM"
"235","CPER_046",-104.747096,40.817297,521328.248022399,4518506.38648252,521000,4518000,8.98099980354309e-05
"236","CPER_047",-104.746715,40.818371,521360.034568535,4518625.69983976,521000,4518000,8.98099980354309e-05
"237","CPER_047",-104.746715,40.818371,521360.034568535,4518625.69983976,521000,4518000,8.98099980354309e-05
"238","CPER_047",-104.746715,40.818371,521360.034568535,4518625.69983976,521000,4518000,8.98099980354309e-05
"239","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"240","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"241","CPER_004",-104.696873,40.81275,525565.473929164,4518015.07529566,525000,4518000,0.00168466996431351
"242","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"243","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"244","CPER_002",-104.729248,40.810934,522835.613323335,4517804.55084296,522000,4517000,0
"245","CPER_048",-104.748858,40.818931,521179.132776354,4518687.34326181,521000,4518000,8.98099980354309e-05
"246","CPER_048",-104.748858,40.818931,521179.132776354,4518687.34326181,521000,4518000,8.98099980354309e-05
"247","CPER_048",-104.748858,40.818931,521179.132776354,4518687.34326181,521000,4518000,8.98099980354309e-05
"248","CPER_006",-104.748078,40.814769,521246.239067415,4518225.52460413,521000,4518000,8.98099980354309e-05
"249","CPER_006",-104.748078,40.814769,521246.239067415,4518225.52460413,521000,4518000,8.98099980354309e-05
"250","CPER_006",-104.748078,40.814769,521246.239067415,4518225.52460413,521000,4518000,8.98099980354309e-05
"251","CPER_005",-104.728006,40.853093,522925.839301614,4522484.79502378,522000,4522000,0.00943518979597095
"252","CPER_005",-104.728006,40.853093,522925.839301614,4522484.79502378,522000,4522000,0.00943518979597095
"253","CPER_005",-104.728006,40.853093,522925.839301614,4522484.79502378,522000,4522000,0.00943518979597095
"254","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"255","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"256","CPER_001",-104.699535,40.850866,525326.454960406,4522245.42470125,525000,4522000,0
"257","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"258","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"259","CPER_003",-104.707164,40.818451,524695.424447106,4518644.97101938,524000,4518000,0
"260","CPER_045",-104.750288,40.817292,521059.057215331,4518505.05967122,521000,4518000,8.98099980354309e-05
"261","CPER_045",-104.750288,40.817292,521059.057215331,4518505.05967122,521000,4518000,8.98099980354309e-05
"262","CPER_045",-104.750288,40.817292,521059.057215331,4518505.05967122,521000,4518000,8.98099980354309e-05
"263","CPER_046",-104.747096,40.817297,521328.248022399,4518506.38648252,521000,4518000,8.98099980354309e-05
"264","CPER_046",-104.747096,40.817297,521328.248022399,4518506.38648252,521000,4518000,8.98099980354309e-05
"265","CPER_046",-104.747096,40.817297,521328.248022399,4518506.38648252,521000,4518000,8.98099980354309e-05
"266","CPER_047",-104.746715,40.818371,521360.034568535,4518625.69983976,521000,4518000,8.98099980354309e-05
"267","CPER_047",-104.746715,40.818371,521360.034568535,4518625.69983976,521000,4518000,8.98099980354309e-05
