"","plot ID","Long","Lat","UTM east","UTM north","UTM east of lower left","UTM north of lower left","Mean CHM"
"262","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
"263","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
"264","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"265","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"266","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"267","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"268","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"269","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"270","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"271","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"272","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"273","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
"274","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
"275","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
"276","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"277","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"278","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"279","OSBS_022",-81.960693,29.689482,407054.047418537,3284764.22507385,407000,3284000,5.32356193120953
"280","OSBS_022",-81.960693,29.689482,407054.047418537,3284764.22507385,407000,3284000,5.32356193120953
"281","OSBS_022",-81.960693,29.689482,407054.047418537,3284764.22507385,407000,3284000,5.32356193120953
"282","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"283","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"284","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"285","OSBS_023",-81.985527,29.722597,404682.54760454,3288453.96466305,404000,3288000,5.77075404135744
"286","OSBS_023",-81.985527,29.722597,404682.54760454,3288453.96466305,404000,3288000,5.77075404135744
"287","OSBS_023",-81.985527,29.722597,404682.54760454,3288453.96466305,404000,3288000,5.77075404135744
"288","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"289","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"290","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"291","OSBS_005",-82.025578,29.696569,400783.12844297,3285603.45283246,4e+05,3285000,11.8234425159761
"292","OSBS_005",-82.025578,29.696569,400783.12844297,3285603.45283246,4e+05,3285000,11.8234425159761
"293","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"294","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"295","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"296","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"297","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"298","OSBS_029",-81.989891,29.692504,404231.898088922,3285122.91718208,404000,3285000,7.82011847545276
"299","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"300","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"301","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"302","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"303","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"304","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"305","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
"306","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
"307","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
"308","OSBS_005",-82.025578,29.696569,400783.12844297,3285603.45283246,4e+05,3285000,11.8234425159761
"309","OSBS_005",-82.025578,29.696569,400783.12844297,3285603.45283246,4e+05,3285000,11.8234425159761
"310","OSBS_005",-82.025578,29.696569,400783.12844297,3285603.45283246,4e+05,3285000,11.8234425159761
"311","OSBS_023",-81.985527,29.722597,404682.54760454,3288453.96466305,404000,3288000,5.77075404135744
"312","OSBS_023",-81.985527,29.722597,404682.54760454,3288453.96466305,404000,3288000,5.77075404135744
"313","OSBS_023",-81.985527,29.722597,404682.54760454,3288453.96466305,404000,3288000,5.77075404135744
"314","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"315","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"316","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"317","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"318","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"319","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"320","OSBS_022",-81.960693,29.689482,407054.047418537,3284764.22507385,407000,3284000,5.32356193120953
"321","OSBS_022",-81.960693,29.689482,407054.047418537,3284764.22507385,407000,3284000,5.32356193120953
"322","OSBS_022",-81.960693,29.689482,407054.047418537,3284764.22507385,407000,3284000,5.32356193120953
"323","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"324","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"325","OSBS_001",-82.008881,29.702914,402404.657125118,3286292.3445078,402000,3286000,11.8484569355669
"326","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"327","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"328","OSBS_031",-81.991105,29.688968,404111.084761102,3284732.09392472,404000,3284000,8.82839923304063
"329","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"330","OSBS_023",-81.985527,29.722597,404682.54760454,3288453.96466305,404000,3288000,5.77075404135744
"331","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"332","OSBS_023",-81.985527,29.722597,404682.54760454,3288453.96466305,404000,3288000,5.77075404135744
"333","OSBS_003",-81.94742,29.694992,408343.256988215,3285364.19964476,408000,3285000,7.31612574665318
"334","OSBS_023",-81.985527,29.722597,404682.54760454,3288453.96466305,404000,3288000,5.77075404135744
"335","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"336","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"337","OSBS_002",-81.956817,29.70386,407442.246230519,3286354.35621574,407000,3286000,8.9348177804262
"338","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"339","OSBS_026",-81.992057,29.693584,404023.361838549,3285244.38915087,404000,3285000,7.82011847545276
"340","OSBS_027",-81.992063,29.691969,404021.246264797,3285065.43361556,404000,3285000,7.82011847545276
