"","plot ID","Long","Lat","UTM east","UTM north","UTM east of lower left","UTM north of lower left","Mean CHM"
"434","STER_016",-103.030754,40.463856,666956.579583773,4481105.14175602,666000,4481000,0.0260915894005298
"435","STER_029",-103.011749,40.468561,668556.196258583,4481663.57282413,668000,4481000,0.0238912294380664
"436","STER_016",-103.030754,40.463856,666956.579583773,4481105.14175602,666000,4481000,0.0260915894005298
"437","STER_029",-103.011749,40.468561,668556.196258583,4481663.57282413,668000,4481000,0.0238912294380664
"438","STER_016",-103.030754,40.463856,666956.579583773,4481105.14175602,666000,4481000,0.0260915894005298
"439","STER_027",-103.018821,40.480827,667926.046863519,4483011.73527646,667000,4483000,0.0744448983259201
"440","STER_027",-103.018821,40.480827,667926.046863519,4483011.73527646,667000,4483000,0.0744448983259201
"441","STER_027",-103.018821,40.480827,667926.046863519,4483011.73527646,667000,4483000,0.0744448983259201
"442","STER_011",-103.031538,40.461168,666896.76178837,4480805.26503137,666000,4480000,0.0109974097342492
"443","STER_011",-103.031538,40.461168,666896.76178837,4480805.26503137,666000,4480000,0.0109974097342492
"444","STER_011",-103.031538,40.461168,666896.76178837,4480805.26503137,666000,4480000,0.0109974097342492
"445","STER_010",-103.030496,40.460611,666986.493500721,4480745.40379678,666000,4480000,0.0109974097342492
"446","STER_010",-103.030496,40.460611,666986.493500721,4480745.40379678,666000,4480000,0.0109974097342492
"447","STER_010",-103.030496,40.460611,666986.493500721,4480745.40379678,666000,4480000,0.0109974097342492
"448","STER_012",-103.029801,40.460053,667046.806284256,4480684.77572993,667000,4480000,0.0155946796512604
"449","STER_012",-103.029801,40.460053,667046.806284256,4480684.77572993,667000,4480000,0.0155946796512604
"450","STER_012",-103.029801,40.460053,667046.806284256,4480684.77572993,667000,4480000,0.0155946796512604
"451","STER_028",-103.018333,40.473273,667986.24753517,4482174.09504514,667000,4482000,0.0211841195456981
"452","STER_028",-103.018333,40.473273,667986.24753517,4482174.09504514,667000,4482000,0.0211841195456981
"453","STER_028",-103.018333,40.473273,667986.24753517,4482174.09504514,667000,4482000,0.0211841195456981
"454","STER_026",-103.0243,40.474713,667476.812556816,4482322.60536237,667000,4482000,0.0211841195456981
"455","STER_026",-103.0243,40.474713,667476.812556816,4482322.60536237,667000,4482000,0.0211841195456981
"456","STER_026",-103.0243,40.474713,667476.812556816,4482322.60536237,667000,4482000,0.0211841195456981
"457","STER_031",-103.011685,40.470725,668556.209352388,4481903.9205334,668000,4481000,0.0238912294380664
"458","STER_006",-103.035332,40.463935,666568.228125937,4481105.26035748,666000,4481000,0.0260915894005298
"459","STER_031",-103.011685,40.470725,668556.209352388,4481903.9205334,668000,4481000,0.0238912294380664
"460","STER_006",-103.035332,40.463935,666568.228125937,4481105.26035748,666000,4481000,0.0260915894005298
"461","STER_031",-103.011685,40.470725,668556.209352388,4481903.9205334,668000,4481000,0.0238912294380664
"462","STER_006",-103.035332,40.463935,666568.228125937,4481105.26035748,666000,4481000,0.0260915894005298
"463","STER_029",-103.011749,40.468561,668556.196258583,4481663.57282413,668000,4481000,0.0238912294380664
"464","STER_016",-103.030754,40.463856,666956.579583773,4481105.14175602,666000,4481000,0.0260915894005298
"465","STER_029",-103.011749,40.468561,668556.196258583,4481663.57282413,668000,4481000,0.0238912294380664
"466","STER_016",-103.030754,40.463856,666956.579583773,4481105.14175602,666000,4481000,0.0260915894005298
"467","STER_029",-103.011749,40.468561,668556.196258583,4481663.57282413,668000,4481000,0.0238912294380664
"468","STER_016",-103.030754,40.463856,666956.579583773,4481105.14175602,666000,4481000,0.0260915894005298
"469","STER_027",-103.018821,40.480827,667926.046863519,4483011.73527646,667000,4483000,0.0744448983259201
"470","STER_027",-103.018821,40.480827,667926.046863519,4483011.73527646,667000,4483000,0.0744448983259201
"471","STER_027",-103.018821,40.480827,667926.046863519,4483011.73527646,667000,4483000,0.0744448983259201
"472","STER_011",-103.031538,40.461168,666896.76178837,4480805.26503137,666000,4480000,0.0109974097342492
"473","STER_011",-103.031538,40.461168,666896.76178837,4480805.26503137,666000,4480000,0.0109974097342492
